tamanho;bubble;insertion;heap;merge;radix
720,519119,260279,19159,22106,10840
721,520561,261001,19250,22139,11564
722,522005,261724,19240,22173,11578
723,523451,262448,19289,22207,11592
724,524899,263173,19255,22242,11606
725,526349,263899,19412,22276,11620
726,527801,264626,19366,22311,11634
727,529255,265354,19397,22346,11648
728,530711,266083,19375,22382,11662
729,532169,266813,19502,22416,11676
730,533629,267544,19474,22451,10980
731,535091,268276,19523,22486,11714
732,536555,269009,19615,22522,11728
733,538021,269743,19730,22557,11742
734,539489,270478,19660,22593,11756
735,540959,271214,19649,22629,11770
736,542431,271951,19675,22666,11784
737,543905,272689,19748,22699,11798
738,545381,273428,19720,22733,11812
739,546859,274168,19775,22767,11826
740,548339,274909,19801,22802,11120
741,549821,275651,19976,22836,11864
742,551305,276394,19924,22871,11878
743,552791,277138,19955,22906,11892
744,554279,277883,19909,22942,11906
745,555769,278629,20060,22976,11920
746,557261,279376,20002,23011,11934
747,558755,280124,20051,23046,11948
748,560251,280873,20059,23082,11962
749,561749,281623,20294,23117,11976
750,563249,282374,20200,23153,11260
751,564751,283126,20183,23189,12014
752,566255,283879,20203,23226,12028
753,567761,284633,20300,23260,12042
754,569269,285388,20218,23295,12056
755,570779,286144,20303,23330,12070
756,572291,286901,20359,23366,12084
757,573805,287659,20528,23401,12098
758,575321,288418,20374,23437,12112
759,576839,289178,20495,23473,12126
760,578359,289939,20395,23510,11400
761,579881,290701,20558,23545,12164
762,581405,291464,20500,23581,12178
763,582931,292228,20555,23617,12192
764,584459,292993,20623,23654,12206
765,585989,293759,20798,23690,12220
766,587521,294526,20680,23727,12234
767,589055,295294,20633,23764,12248
768,590591,296063,20629,23802,12262
769,592129,296833,20678,23833,12276
770,593669,297604,20692,23865,11540
771,595211,298376,20765,23897,12314
772,596755,299149,20725,23930,12328
773,598301,299923,20918,23962,12342
774,599849,300698,20830,23995,12356
775,601399,301474,20873,24028,12370
776,602951,302251,20869,24062,12384
777,604505,303029,20996,24094,12398
778,606061,303808,20902,24127,12412
779,607619,304588,21011,24160,12426
780,609179,305369,21049,24194,11680
781,610741,306151,21248,24227,12464
782,612305,306934,21166,24261,12478
783,613871,307718,21155,24295,12492
784,615439,308503,21139,24330,12506
785,617009,309289,21224,24362,12520
786,618581,310076,21178,24395,12534
787,620155,310864,21257,24428,12548
788,621731,311653,21235,24462,12562
789,623309,312443,21476,24495,12576
790,624889,313234,21400,24529,11820
791,626471,314026,21401,24563,11924
792,628055,314819,21349,24598,11938
793,629641,315613,21506,24631,11952
794,631229,316408,21466,24665,11966
795,632819,317204,21503,24699,11980
796,634411,318001,21571,24734,11994
797,636005,318799,21830,24768,12008
798,637601,319598,21652,24803,12022
799,639199,320398,21659,24838,12036
800,640799,321199,21727,24874,11270
801,642401,322001,21764,24906,12865
802,644005,322804,21724,24939,12879
803,645611,323608,21815,24972,12893
804,647219,324413,21793,25006,12907
805,648829,325219,21992,25039,12921
806,650441,326026,21850,25073,12935
807,652055,326834,21917,25107,12949
808,653671,327643,21913,25142,12963
809,655289,328453,22034,25175,12977
810,656909,329264,21946,25209,12201
811,658531,330076,22001,25243,13015
812,660155,330889,22045,25278,13029
813,661781,331703,22244,25312,13043
814,663409,332518,22168,25347,13057
815,665039,333334,22181,25382,13071
816,666671,334151,22177,25418,13085
817,668305,334969,22304,25451,13099
818,669941,335788,22276,25485,13113
819,671579,336608,22259,25519,13127
820,673219,337429,22279,25554,12341
821,674861,338251,22448,25588,13165
822,676505,339074,22360,25623,13179
823,678151,339898,22385,25658,13193
824,679799,340723,22339,25694,13207
825,681449,341549,22532,25728,13221
826,683101,342376,22498,25763,13235
827,684755,343204,22517,25798,13249
828,686411,344033,22591,25834,13263
829,688069,344863,22856,25869,13277
830,689729,345694,22666,25905,12481
831,691391,346526,22745,25941,13315
832,693055,347359,22663,25978,13329
